song_id,zero_crossings,spectral_centroids_mean,spectral_centroids_var,spectral_rolloff_mean,spectral_rolloff_var,tempo,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,mfcc_20_mean,mfcc_20_var,category
HipHopParty_gl1NZW_Z,395012,0.35223011388533165,0.01659404805163817,0.49783743920912066,0.039556048196749606,117.45383522727273,-90.87036895751953,8847.884765625,87.24325561523438,976.2078857421875,-1.9373185634613037,1022.6594848632812,15.708935737609863,471.7863464355469,8.732017517089844,335.14111328125,8.377659797668457,276.0177001953125,2.5152721405029297,228.43417358398438,11.088155746459961,141.120849609375,-1.7275997400283813,136.9361572265625,10.478961944580078,121.27140808105469,-0.12584780156612396,129.05636596679688,9.9613618850708,106.20701599121094,-1.3171656131744385,86.34944915771484,3.0895349979400635,86.3859634399414,-0.5801142454147339,76.19389343261719,1.9452183246612549,70.88906860351562,-2.225940465927124,63.83115005493164,-0.0880652442574501,64.95679473876953,-8.785213470458984,89.80156707763672,-1.9147067070007324,71.52904510498047,HipHopParty
HipHopParty_joYZFXwe,270953,0.21896919297201173,0.01979402887202766,0.3735251587134608,0.0628116679640445,95.703125,-97.68342590332031,6912.0947265625,121.02784729003906,1490.2476806640625,8.399486541748047,727.477294921875,14.033310890197754,428.8868103027344,11.62419605255127,301.7113037109375,-0.12858353555202484,281.18963623046875,-2.2499964237213135,241.0535888671875,-4.400137901306152,191.4791259765625,-15.017585754394531,169.8657989501953,1.784326195716858,175.97775268554688,-8.634143829345703,162.37051391601562,3.555896282196045,150.33236694335938,-5.0407233238220215,98.23054504394531,-0.4313814640045166,105.68209075927734,-0.47718310356140137,72.2950439453125,5.935094356536865,92.24041748046875,-4.7239508628845215,93.19703674316406,2.996274948120117,84.6989974975586,-7.059391498565674,69.05439758300781,-3.318727970123291,68.39299011230469,HipHopParty
HipHopParty_KfSA8biz,329726,0.2752883801766274,0.017446685617731512,0.45793982403925865,0.04497914347804501,129.19921875,-129.2866668701172,7599.353515625,97.10315704345703,1110.968017578125,1.3416837453842163,847.7318725585938,21.186389923095703,504.411376953125,2.7422962188720703,369.9248352050781,1.017683744430542,397.6251525878906,0.14636348187923431,268.7357482910156,-4.114089012145996,265.8490295410156,0.2441113442182541,206.16314697265625,7.945445537567139,175.43392944335938,-1.6838221549987793,184.5067596435547,8.801862716674805,163.91351318359375,-3.5403215885162354,100.47723388671875,5.748167991638184,94.96395874023438,1.169732928276062,92.10303497314453,-0.20526914298534393,82.84147644042969,-1.2903437614440918,69.70225524902344,2.683366537094116,68.89130401611328,1.3037688732147217,90.05496215820312,4.432864189147949,104.52507019042969,HipHopParty
HipHopParty_mVfBFdzi,759091,0.31814573986055994,0.011961326616761078,0.4961479947128904,0.026497442188967886,83.35433467741936,-29.719533920288086,7745.4482421875,79.47994232177734,556.023681640625,-11.897476196289062,277.9930114746094,9.921359062194824,219.98377990722656,2.2000598907470703,155.45785522460938,-1.2741674184799194,164.8863525390625,-3.318284034729004,116.7066650390625,2.431084156036377,98.624755859375,-8.618122100830078,88.88130187988281,4.839660167694092,81.15343475341797,-4.75898551940918,77.0498275756836,0.11600352078676224,57.8403205871582,-2.747262954711914,55.315643310546875,-0.6599364876747131,62.82590866088867,-3.171806573867798,50.96541213989258,0.2265571504831314,50.00949478149414,-7.2533369064331055,59.75675964355469,3.1666781902313232,42.42428970336914,-5.132212162017822,46.44643783569336,-1.2979776859283447,52.361900329589844,HipHopParty
HipHopParty_NjlmyqLv,261450,0.2365339080117605,0.030238554856097662,0.3747086799718379,0.07151932803721418,99.38401442307692,-158.87966918945312,11140.2158203125,103.18949127197266,2768.10400390625,12.555191993713379,1401.9000244140625,12.186220169067383,765.4661254882812,-1.9354605674743652,700.8692016601562,13.79608154296875,735.2922973632812,-2.884371280670166,296.34039306640625,6.898773193359375,272.42132568359375,1.4416874647140503,277.93475341796875,3.4181182384490967,240.1275634765625,4.597944736480713,283.5497131347656,-0.8285923004150391,192.06507873535156,0.4602758586406708,158.04769897460938,1.886428952217102,121.01831817626953,-0.011753235012292862,107.24644470214844,6.200145721435547,112.18099975585938,-2.674703359603882,70.83802795410156,3.430467128753662,103.2347412109375,-4.043563365936279,97.95252227783203,-1.6350061893463135,98.7179946899414,HipHopParty
HipHopParty_PgQxx9sQ,382109,0.28583545267395066,0.018989305739369904,0.4458951901286684,0.03421839979648718,143.5546875,-96.45624542236328,12036.96875,81.92127990722656,1795.570068359375,-34.2640266418457,1127.1126708984375,11.925070762634277,500.64013671875,-1.3509353399276733,426.70037841796875,5.275793075561523,300.92730712890625,-7.030609130859375,301.63299560546875,7.590457916259766,250.39492797851562,-1.4174880981445312,244.6407012939453,4.321957588195801,186.56857299804688,-3.125668525695801,189.1968231201172,5.7925519943237305,129.25437927246094,0.43024078011512756,165.49781799316406,3.8332104682922363,118.92915344238281,-4.7074713706970215,125.6976547241211,2.612422466278076,88.67998504638672,2.3603503704071045,184.9063720703125,5.466581344604492,111.694580078125,-5.6234564781188965,98.04174041748047,-1.2915326356887817,90.66539001464844,HipHopParty
HipHopParty_pTiZU8mL,394738,0.3331660562524486,0.018761125029530392,0.47523135003605105,0.034668283282425674,107.666015625,-45.92378616333008,8021.81298828125,87.48625183105469,1344.427490234375,-17.558847427368164,675.9301147460938,17.2258243560791,506.4234924316406,4.253928184509277,281.7355651855469,8.367118835449219,255.4606475830078,-4.064692497253418,179.37258911132812,8.193695068359375,168.04136657714844,-2.633021593093872,138.6412353515625,9.028387069702148,114.36593627929688,0.6619536876678467,127.3690414428711,6.5220112800598145,95.12584686279297,0.17035582661628723,81.37932586669922,5.061373233795166,85.65514373779297,0.8140405416488647,66.4285888671875,4.4061198234558105,70.69071197509766,-1.1507724523544312,82.12153625488281,4.279453277587891,69.43576049804688,-2.031259059906006,57.314613342285156,2.804541826248169,57.05931854248047,HipHopParty
HipHopParty_r7Rtzo8g,457944,0.25521986903296073,0.01281372760793975,0.5321340141067481,0.04325405415307317,143.5546875,-94.62372589111328,8799.0751953125,79.88999938964844,1560.17138671875,19.161579132080078,738.6121215820312,15.607850074768066,534.2085571289062,14.354734420776367,428.5924072265625,5.928696155548096,253.25213623046875,-11.95175552368164,364.3390808105469,6.839638710021973,220.32147216796875,-10.616339683532715,213.12254333496094,3.1676344871520996,186.870361328125,-5.846294403076172,159.06748962402344,-1.533045768737793,138.90000915527344,-3.2591869831085205,99.8831558227539,1.365722894668579,106.38236236572266,-1.4085426330566406,118.24323272705078,2.6856775283813477,84.97669219970703,-6.867844104766846,79.16680145263672,2.0891149044036865,81.85595703125,-3.6130969524383545,77.51115417480469,-0.6210331320762634,69.42648315429688,HipHopParty
HipHopParty_rlpoMDqy,460391,0.33823726435651347,0.014433474471986264,0.6073542660226412,0.03527676167476994,161.4990234375,-57.2038459777832,10468.2099609375,71.27349853515625,854.0302124023438,3.630377769470215,459.3081970214844,17.231107711791992,281.8306884765625,8.131421089172363,204.1534423828125,9.219985008239746,216.578857421875,1.7875876426696777,160.7227020263672,7.777960300445557,147.8106689453125,-1.3061589002609253,185.6700897216797,7.269235610961914,89.07530975341797,-1.042229175567627,93.93252563476562,5.149501323699951,63.65582275390625,-0.4719253182411194,63.71249008178711,3.6898012161254883,76.26527404785156,-0.062059272080659866,69.55406951904297,6.835134983062744,69.60865020751953,0.09258908033370972,73.31181335449219,4.130371570587158,59.6812858581543,-1.5336111783981323,63.1502571105957,4.727142810821533,58.26377487182617,HipHopParty
HipHopParty_U9CLyTvH,541257,0.37504520853904233,0.01421161629206306,0.6203704888710513,0.026360606418321036,99.38401442307692,-24.249826431274414,12002.203125,59.95038986206055,898.0263061523438,-6.466843128204346,633.6731567382812,19.54832649230957,370.7964782714844,9.187356948852539,285.3725280761719,10.004798889160156,172.6600799560547,1.202756404876709,135.50157165527344,7.894305229187012,123.30741882324219,1.2745633125305176,126.80767059326172,7.868220806121826,121.79570770263672,-0.8184090852737427,105.86314392089844,4.321525573730469,102.56573486328125,0.3077270984649658,68.64524841308594,7.744813442230225,80.82957458496094,1.9432061910629272,112.53743743896484,8.558162689208984,111.07201385498047,-0.7251635193824768,59.96335983276367,2.5295205116271973,61.88779067993164,-4.027434825897217,58.0475959777832,1.4231106042861938,51.77060317993164,HipHopParty
HipHopParty_UQ3l9-R4,483433,0.35829122587033724,0.02008421681825575,0.5655681156105875,0.031155069846240845,129.19921875,-91.64885711669922,9179.642578125,65.78948974609375,1275.3951416015625,-7.908298492431641,774.95263671875,24.513025283813477,651.599365234375,-0.16413269937038422,539.254150390625,7.766094207763672,364.82867431640625,-4.334257125854492,239.10897827148438,1.6552257537841797,225.74534606933594,-4.737249374389648,210.53306579589844,4.013739585876465,176.65725708007812,-7.904235363006592,174.83746337890625,5.230470180511475,134.4131622314453,-2.2567899227142334,105.06902313232422,2.0291919708251953,122.36322784423828,0.18852168321609497,120.59182739257812,3.3317248821258545,106.08585357666016,-5.489791393280029,95.81497955322266,1.9091734886169434,95.52325439453125,-1.8336577415466309,97.67960357666016,2.801727533340454,88.2228775024414,HipHopParty
HipHopParty_UZ_HRSON,523372,0.330533415089755,0.018535440645269324,0.5110583114638674,0.04589021756350812,99.38401442307692,-56.897735595703125,6692.74658203125,81.30758666992188,1347.4149169921875,-19.643281936645508,682.98193359375,1.6593866348266602,364.98907470703125,-2.002190351486206,359.6304626464844,1.960146188735962,258.238037109375,-3.1447696685791016,261.8089599609375,6.607751369476318,233.27854919433594,-7.577826023101807,191.96896362304688,7.402854919433594,173.89060974121094,-1.7336924076080322,131.47018432617188,1.1182266473770142,105.09519958496094,-2.236237049102783,122.19757080078125,2.1732778549194336,101.8355712890625,-5.252127647399902,124.83821868896484,1.626125693321228,119.17918395996094,-9.053905487060547,78.53759002685547,5.7884931564331055,96.04068756103516,-1.332461953163147,121.44866180419922,-0.130125492811203,77.45667266845703,HipHopParty
HipHopParty_XQ5vEd4t,510328,0.3151404035921785,0.02061614833508778,0.5386712470045804,0.045974532200865864,129.19921875,-83.80459594726562,8795.8544921875,77.23757934570312,1245.027099609375,-6.566599369049072,625.1359252929688,3.267932653427124,385.3684997558594,-0.9322482347488403,260.3559265136719,3.7620303630828857,217.68653869628906,-2.290862560272217,195.15701293945312,9.745192527770996,162.41714477539062,-2.060523748397827,129.68563842773438,8.264293670654297,180.94415283203125,-3.2134697437286377,131.6856689453125,4.492921829223633,124.19528198242188,-1.2468819618225098,113.44778442382812,3.8234450817108154,109.93016052246094,-0.009408442303538322,114.52864074707031,-3.7906856536865234,101.14366912841797,-8.972543716430664,96.02139282226562,2.092197895050049,79.5661849975586,-2.347789764404297,86.62024688720703,5.734036445617676,100.87537384033203,HipHopParty
HipHopParty_zOLeNBKI,383085,0.2703484594993467,0.018776847544686802,0.4807380520807501,0.05206232961624007,92.28515625,-159.14474487304688,10460.3349609375,87.1268539428711,1506.86328125,21.748729705810547,700.1406860351562,20.941701889038086,460.01708984375,8.634725570678711,390.9216003417969,9.876547813415527,240.26646423339844,5.498963832855225,151.53355407714844,7.019430160522461,162.40635681152344,-5.020776748657227,139.38516235351562,1.0212193727493286,114.90274810791016,-0.66893470287323,132.8030548095703,1.468759298324585,110.67343139648438,2.4708850383758545,106.31671905517578,3.976797103881836,79.10211181640625,-0.9777168035507202,81.84563446044922,7.519379138946533,82.8045883178711,-2.2957675457000732,102.92071533203125,2.8550896644592285,77.83202362060547,-0.701264500617981,72.21281433105469,-1.6209017038345337,70.46813201904297,HipHopParty
HipHopParty_ZqBC0q0b,494426,0.2805398126120243,0.011172480483321687,0.5974296495209839,0.035435508930805625,112.34714673913044,-58.69316482543945,11207.1455078125,67.66199493408203,1259.6690673828125,18.875444412231445,680.96435546875,18.401012420654297,359.98333740234375,6.685815811157227,385.09423828125,8.503040313720703,246.4933319091797,2.134064197540283,173.60125732421875,5.0385212898254395,191.42800903320312,-6.281660079956055,288.4680480957031,12.305327415466309,156.14511108398438,-2.8384599685668945,149.6101531982422,3.803212881088257,88.28388977050781,-2.580378293991089,108.54683685302734,5.2766337394714355,97.57198333740234,-0.3570346236228943,89.53966522216797,6.369065284729004,75.82112121582031,-3.076876401901245,88.83875274658203,6.6611247062683105,78.194580078125,0.22399529814720154,100.00542449951172,5.937333106994629,75.4190902709961,HipHopParty
Rock_2KyYMNx0,857840,0.34486577459789647,0.02020813116687173,0.5546089952765132,0.046222468412368295,143.5546875,-161.1440887451172,16133.1220703125,80.04325866699219,922.1222534179688,15.412033081054688,397.5054931640625,35.375343322753906,263.38653564453125,12.132960319519043,140.76304626464844,5.983932971954346,137.9235382080078,0.7503339648246765,84.28871154785156,6.609728813171387,96.97962951660156,0.8221126198768616,77.01439666748047,3.5795512199401855,87.14966583251953,-4.180477619171143,77.20516204833984,3.1289758682250977,68.40255737304688,-0.3787989318370819,66.41560363769531,-1.1913949251174927,75.31776428222656,-6.0006208419799805,71.35537719726562,2.299614429473877,60.121219635009766,-5.549793720245361,58.31875228881836,-2.314013719558716,97.2148666381836,-1.6866326332092285,61.925662994384766,1.1628808975219727,55.00526428222656,Rock
Rock_37DetraU,481067,0.26363838693743297,0.014409541403389813,0.367794230708262,0.028042604126407116,99.38401442307692,-82.19566345214844,8800.4248046875,117.70606231689453,1225.554931640625,-8.192920684814453,555.792236328125,35.77421951293945,184.9269256591797,15.576264381408691,111.6559829711914,5.957914352416992,82.58082580566406,-2.2196097373962402,75.02997589111328,6.456017017364502,50.0924072265625,-7.134541988372803,54.53507995605469,3.424412727355957,75.88878631591797,-5.3468194007873535,56.839111328125,5.776082515716553,49.13670349121094,-5.800075054168701,42.803531646728516,-0.8866637945175171,38.60811233520508,-3.521367311477661,37.21833801269531,-1.9548754692077637,29.909610748291016,-5.923513889312744,39.41475296020508,0.5858876705169678,25.742774963378906,-5.444637775421143,29.675052642822266,-3.140122413635254,34.054664611816406,Rock
Rock_5CpSBRJW,909553,0.2704712713506646,0.011176341359358936,0.38686538635752254,0.038659345171370034,92.28515625,-49.621490478515625,13973.7880859375,75.17305755615234,853.1783447265625,-30.95912742614746,506.66204833984375,21.59646987915039,182.52699279785156,7.438207626342773,85.73912048339844,0.08648146688938141,129.2084503173828,-3.7991726398468018,86.14029693603516,8.719829559326172,82.93425750732422,-3.975142002105713,69.21980285644531,4.515979766845703,50.501705169677734,0.1312827318906784,62.6717414855957,7.293459415435791,55.42646408081055,-6.2403106689453125,64.16815948486328,-0.8713550567626953,60.3957405090332,-3.2326736450195312,57.07276916503906,1.6725282669067383,50.333274841308594,-5.05827522277832,41.43666458129883,0.3996165692806244,41.9481201171875,-3.1931004524230957,45.799034118652344,2.5395846366882324,41.11224365234375,Rock
Rock_9zw0Wj4Z,770572,0.34037976348258253,0.0178849895181674,0.5063343283405067,0.030721745220435536,143.5546875,-7.031557559967041,8416.798828125,79.2346420288086,824.5947875976562,-18.150386810302734,604.4759521484375,21.34821128845215,289.5070495605469,9.00558853149414,215.2111053466797,14.08044719696045,155.11032104492188,-1.3301210403442383,191.353759765625,12.316105842590332,110.47985076904297,-7.109860420227051,120.70687866210938,5.643669605255127,87.44708251953125,-2.8905622959136963,98.99266052246094,1.5204795598983765,76.1212387084961,-4.362816333770752,90.51651000976562,-1.6663308143615723,55.38984298706055,-4.8336920738220215,52.660865783691406,2.637500047683716,52.410743713378906,-8.580429077148438,50.515106201171875,-1.1134599447250366,41.08018493652344,-3.470113515853882,40.74079895019531,-2.347963809967041,44.73719787597656,Rock
Rock_cEgzZDjq,606090,0.43221279443432453,0.009141516404724158,0.5493527574114451,0.017311393927540303,135.99917763157896,-24.55849838256836,7799.8359375,85.11075592041016,504.07122802734375,-18.600200653076172,268.4251403808594,23.66555404663086,192.37530517578125,-2.1779122352600098,107.56874084472656,7.675595760345459,82.46613311767578,-1.2984610795974731,92.47792053222656,7.62792444229126,48.996681213378906,-0.41318023204803467,60.32607650756836,7.7232747077941895,62.34484100341797,-0.5809528231620789,54.673988342285156,-0.1377497762441635,57.99225997924805,-4.189697265625,38.143009185791016,-0.3605271279811859,41.74827194213867,-5.711421012878418,36.131778717041016,-3.397202491760254,49.26444625854492,-7.061540126800537,50.571144104003906,-0.4619129002094269,44.438358306884766,-1.9557015895843506,58.12346649169922,-0.6941124200820923,42.175498962402344,Rock
Rock_DA7RZ92l,317876,0.27026032296876623,0.01635991586920722,0.3935093438774075,0.03350174261879054,123.046875,-103.15602111816406,9745.6552734375,90.26193237304688,715.6419677734375,-7.617005348205566,296.1199035644531,29.284168243408203,174.06710815429688,5.1566996574401855,115.77275848388672,8.933431625366211,67.40599060058594,2.293640613555908,72.72779083251953,-2.0982143878936768,53.80348205566406,-5.16724157333374,75.72454833984375,4.613820552825928,61.27961349487305,-6.512521266937256,55.04050827026367,-0.9904761910438538,59.159637451171875,-3.7309682369232178,57.22018051147461,-1.5313129425048828,55.54475784301758,-6.286976337432861,78.69979095458984,-0.8839593529701233,96.25155639648438,-7.146615028381348,86.00436401367188,-1.9647817611694336,71.06864166259766,-7.362548351287842,100.41151428222656,-0.12937012314796448,57.43476867675781,Rock
Rock_EKY4JY-O,612712,0.3655111673330269,0.010069486653402581,0.5073378064973926,0.021178142476101215,107.666015625,-173.8351287841797,9495.6171875,94.53604888916016,697.21728515625,-11.88567066192627,404.0092468261719,28.9311466217041,194.59547424316406,-1.1503392457962036,104.54722595214844,10.560518264770508,92.93001556396484,-0.9373965263366699,66.92292022705078,3.607916831970215,63.34680938720703,-1.2312281131744385,58.18263244628906,6.464242458343506,65.80121612548828,-4.3642048835754395,56.18704605102539,5.3347883224487305,59.179264068603516,-3.856802225112915,49.60850524902344,-0.732872486114502,45.699127197265625,-3.967320680618286,43.73660659790039,-0.46874117851257324,40.036094665527344,-7.686304569244385,65.33654022216797,0.17397011816501617,80.6444320678711,-1.490370512008667,68.05656433105469,2.642632007598877,46.957550048828125,Rock
